id;subject_rf;name_full;name_short;name_employee;inn;orn;legal_address;actual_address;phone;email;site;count_mkd;area_total;w_summ
8938689;"Новосибирская область";"Т О В А Р И Щ Е С Т В О  С О Б С Т В Е Н Н И К О В  Ж И Л Ь Я «БУГРИНКА»";"ТСЖ ""БУГРИНКА""";"НИКОЛАЙ НИКОЛАЕВИЧ МОРМЫЛО";5403355252;1145476009436;"г. Новосибирск, ул. Оловозаводская, д. 18/3";"г. Новосибирск, ул. Оловозаводская, д. 18/3";"8 923 228 5003";bugrinka-life@mail.ru;бугринка.рф;1;;15,00
8201906;"Новосибирская область";"Товарищество собственников жилья ""Бугринская роща""";"ТСЖ ""Бугринская роща""";"Татьяна Николаевна Немцова";5403220079;1085403020647;"г. Новосибирск, ул. Чемская, д. 14а";"г. Новосибирск, ул. Чемская, д. 14а";+79139235895;irina_grebenkina@inbox.ru;;2;9652,88;28,00
8913627;"Новосибирская область";"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ «Бугринская роща-1»";"ТСЖ «Бугринская роща-1»";"Владимир Дмитриевич Городецкий";5403131608;1025401316170;"г. Новосибирск, ул. Обогатительная, д. 4";"г. Новосибирск, ул. Обогатительная, д. 4";"(383) 3527358";bugrinka1@mail.ru;bg1.umi.ru;1;16709,45;33,50
7721719;"Новосибирская область";"ТСЖ ""Бугринская роща - 2""";"ТСЖ ""Бугринская роща - 2""";"Алла Борисовна Зенкова";5403131598;1025401310021;"г. Новосибирск, ул. Оловозаводская, д. 12/1";"г. Новосибирск, ул. Оловозаводская, д. 12/1";89831316405;zenkovaab@gmail.com;бугринскаяроща2.рф;1;3988,20;20,50
8614688;"Новосибирская область";"Товарищество собственников жилья ""Б.Хмельницкого 9""";"ТСЖ ""Б.Хмельницкого 9""";"Владимир Николаевич Полосухин";5410008203;1065410041729;"г. Новосибирск, ул. Богдана Хмельницкого, д. 9";"г. Новосибирск, ул. Богдана Хмельницкого, д. 7/1";276-11-46;timof1tg@mail.ru;731.degkh.ru/tszh_b_khmelnitskogo_9/;1;4520,00;
8914311;"Новосибирская область";"Товарищество собственников жилья ""Быт""";"ТСЖ ""Быт""";"Татьяна Ивановна Огнева";5446109318;1025404790476;"г. Искитим, мкр. Южный, д. 25А";"г. Искитим, мкр. Южный, д. 25А";89831228790;ogneva.ti@rambler.ru;www.reformagkh.ru;1;5237,70;22,50
8924159;"Новосибирская область";"Товарищество Собственников Жилья ""Вагановское""";"ТСЖ ""Вагановское""";"Анатолий Юрьевич Десятков";5406512866;1085406048815;"г. Новосибирск, ул. Фрунзе, д. 18";"г. Новосибирск, ул. Фрунзе, д. 18";89137581028;tsg18@inbox.ru;http://tsg-vaganovskoe.ru/;1;7347,20;32,00
8487706;"Новосибирская область";"Товарищество собственников жилья ""Варшавская""";"ТСЖ ""Варшавская""";"Людмила  Сергеевна Петелина ";5408164460;6125476733321;"г. Новосибирск, ул. Варшавская, д. №15";"г. Новосибирск, ул. Абаканская, д. №16, п. Квартира 3";83833453645;tsg.warsh@mail.ru;тсж-варшавская.рф;4;22559,20;30,00
8933545;"Новосибирская область";"ТСЖ Ватутина 12/1";"ТСЖ Ватутина 12/1";"Сергей Михайлович Кейглер";5404507821;1145476039400;"г. Новосибирск, ул. Ватутина, д. 12/1";"г. Новосибирск, ул. Ватутина, д. 12/1";89237753360;vatutina12.1@yandex.ru;54054.ru;1;12037,10;28,00
8602951;"Новосибирская область";"Товарищество собственников жилья Ватутина 23""";"ТСЖ ""Ватутина 23""";"Владимир Павлович Крашенин";5404410604;1105476002642;"г. Новосибирск, ул. Ватутина, д. 23";"г. Новосибирск, ул. Ватутина, д. 23";913-931-06-43;tsg_vatutina23@mail.ru;http://тсж-ватутина23.рф/;1;3268,50;48,50
8626183;"Новосибирская область";"Товарищество собственников жилья ""Ватутина,7""";"ТСЖ ""Ватутина,7""";"Борис Леонардович Вавилов";5404389984;1095404010184;"г. Новосибирск, ул. Ватутина, д. 7";"г. Новосибирск, ул. Ватутина, д. 7";9139140644;vatutina7@yandex.ru;0;1;7337,22;27,50
8472791;"Новосибирская область";"Товарищество собственников жилья  ""Вега""";"ТСЖ ""Вега""";"Тамара Александровна Мокрякова";5404282737;1065404091720;"г. Новосибирск, ул. Плахотного, д. 74, п. офис 140 А";"г. Новосибирск, ул. Плахотного, д. 74";"+ 383 350 57 98";tsg2007@ngs.ru;;1;40584,00;35,00
8914470;"Новосибирская область";"Товарищество собственников жилья ""ВЕРСИЯ""";"ТСЖ ""ВЕРСИЯ""";"Людмила Николаевна Мелешкина";5404452925;1125476004961;"г. Новосибирск, ул. Троллейная, д. 146";"г. Новосибирск, ул. Троллейная, д. 146";380-21-03;mila.meleshkina@mail.ru;;1;9870,40;35,50
8578457;"Новосибирская область";"Товарищество собственников жилья ""Вертикаль""";"ТСЖ ""Вертикаль""";"Константин Николаевич Кореневский";5402457808;1055402057590;"г. Новосибирск, ул. Дуси Ковальчук, д. 173";"г. Новосибирск, ул. Дуси Ковальчук, д. 173";(383)2-000-496;k555@211.ru;http://tsg54.ru/vertikal/;1;1646,30;31,50
8924590;"Новосибирская область";"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ВЕРТИКАЛЬ""";"ТСЖ ""ВЕРТИКАЛЬ""";"Алексей Иванович Плохих";5405393976;1095405012438;"г. Новосибирск, ул. Шевченко, д. 15";"г. Новосибирск, ул. Шевченко, д. 15";+7(383)217-47-68;verticaldom@gmail.com;;1;24072,00;32,50
8571141;"Новосибирская область";"Товарищество собственников жилья ""Вертикаль-НСК""";"ТСЖ ""Вертикаль-НСК""";"Сергей Владимирович Мальцев";5404397907;1095404017862;"г. Новосибирск, ул. Киевская, д. 3, п. 203";"г. Новосибирск, ул. Киевская, д. 3, п. 203";89039010253;tsgvertikalnsk@mail.ru;http://tsg-vertikal.ru;2;22095,80;36,50
8617257;"Новосибирская область";"ТСЖ Вертковская 38";"ТСЖ Вертк. 38";"Татьяна Валентиновна Афанасьева";5404429370;1115476008284;"г. Новосибирск, ул. Вертковская, д. 38";"г. Новосибирск, ул. Вертковская, д. 38";3470171;vertk38@mail.ru;http://731.degkh.ru/index.php?login=yes;1;22403,20;35,50
8587606;"Новосибирская область";"Товарищество собственников жилья ""Вертковская, 42""";"ТСЖ ""Вертковская, 42""";"Наталья Ивановна Жданова";5404242942;1055404012058;"г. Новосибирск, ул. Вертковская, д. 42";"г. Новосибирск, ул. Вертковская, д. 42";+79139266106;tszh_vertkovskaya_42@mail.ru;http://тсж.жкхнсо.рф/тсж-вертковская42/;1;17680,30;36,50
8684844;"Новосибирская область";"Товарищество собственников жилья ""Весна""";"ТСЖ ""Весна""";"Сергей Анатольевич Шелутько";5422112551;1095474000368;"г. Карасук, ул. Транспортная, д. 2, п. 16";"г. Карасук, ул. Транспортная, д. 2, п. 16";89231292991;admin@grossbuh.net;;1;1128,30;14,50
8598343;"Новосибирская область";"Товарищество собственников жилья ""ВЕСНА-2""";"ТСЖ ""ВЕСНА-2""";"Елена Ивановна Крохина";5404284879;1065404094238;"г. Новосибирск, ул. Блюхера, д. 172";"г. Новосибирск, ул. Блюхера, д. 172";"+7 383 3513863";tsg-vesna-2@mail.ru;;1;4351,40;32,50
8919141;"Новосибирская область";"Товарищество собственников жилья Веста-Щ";"ТСЖ - Веста-Щ";"Нина Анатольевна Кулишова";5407194447;1025403223999;"г. Новосибирск, ул. Щетинкина, д. 32";"г. Новосибирск, ул. Щетинкина, д. 32";89137339646;;http://731.degkh.ru/tszh_vesta_shch/;1;5472,80;27,50
