,id,subject_rf,name_full,name_short,name_employee,inn,orn,legal_address,actual_address,phone,email,site,count_mkd,area_total,w_summ
838,8665908,Новосибирская область,"Товарищество собственников жилья ""Локомотив 8""","ТСЖ ""Локомотив 8""",Тамара Семеновна Турцакова,5409229110,1065400045358.0,"г. Новосибирск, ул. Первомайская, д. 120а","г. Новосибирск, ул. Первомайская, д. 120а",338-26-76,tamaralokomotiv@mail.ru,,1.0,1289.9,30.5
839,8615412,Новосибирская область,"ТСЖ ""Лотос""","ТСЖ ""Лотос""",Виталий Владимирович Гринько,5408248342,1065400045501.0,"г. Новосибирск, ул. Боровая Партия, д. 8","г. Новосибирск, ул. Боровая Партия, д. 8","3351636, 8-913-913-15-24",lotos_bp8@mail.ru,731.degkh.ru/tszh_lotos/,1.0,4799.6,31.0
840,8913903,Новосибирская область,"Товарищество собственников жилья ""ЛУНА-16""","ТСЖ ""ЛУНА-16""",Любовь Васильевна Роппельт,5402459266,1055402073880.0,"г. Новосибирск, ул. Кропоткина, д. 106/1","г. Новосибирск, ул. Кропоткина, д. 106/1",8(383)2273925,mila2387@mail.ru,www.luna-16.ru,1.0,3267.4,22.5
841,8576307,Новосибирская область,"Товарищество собственнико жилья ""Луч""","ТСЖ ""Луч""",Анатолий  Александрович Пантюшин ,5417105414,1095474000104.0,"ж/д_оп. Районная, ул. Центральная, д. 1","ж/д_оп. Районная, ул. Центральная, д. 1",89231449948,9231449948@mail.ru,,2.0,1547.4,14.5
842,8913108,Новосибирская область,"Товарищество собственников жилья ""Луч""","ТСЖ ""Луч""",Элла Валерьевна Кошелева,5404360713,1085404013397.0,"г. Новосибирск, ул. Степная, д. 36/1","г. Новосибирск, ул. Степная, д. 36/1",8(383)361-09-71,stepnaya36@yandex.ru,,1.0,5234.9,33.5
843,8893836,Новосибирская область,"Товарищество собственников жилья ""Луч""","ТСЖ ""Луч""",Любовь Петровна Алешкова,5405319852,1065405120901.0,"г. Новосибирск, ул. Гурьевская, д. 47, п. 51","г. Новосибирск, ул. Гурьевская, д. 47, п. 51",8-(383)-2661274,ilyuschenko.al@yandex.ru,731.degkh.ru/tszh_luch_gurevskaya_47/,1.0,6083.0,26.5
844,8450703,Новосибирская область,"Товарищество собственников жилья ""Луч""","ТСЖ ""ЛУЧ""",Иван Викторович Пляскин,5407045406,1085407000128.0,"г. Новосибирск, ул. Вокзальная магистраль, д. 2","г. Новосибирск, ул. Вокзальная магистраль, д. 2",+7(383)2022323,tszlush@mail.ru,http://luchtsg.ru,1.0,16625.7,27.5
845,8930132,Новосибирская область,"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ЛУЧ""","ТСЖ ""ЛУЧ""",Андрей Парфирьевич Ивачев,5403352237,1135476155286.0,"г. Новосибирск, ул. Петухова, д. 53/2","г. Новосибирск, ул. Петухова, д. 53/2",9529266607,tszhluch@list.ru,http://tszhluch.wix.com/tszhluch,1.0,2460.1,28.5
846,8593636,Новосибирская область,"Товарищество собственников жилья ""Луч-2""","ТСЖ ""Луч-2""",Надежда Яковлевна Суворова,5404365711,1085404019007.0,"г. Новосибирск, ул. Петропавловская, д. 5/1","г. Новосибирск, ул. Петропавловская, д. 5/1",(383) 361-03-31,tcj@ngs.ru,www.luch-2.ru,1.0,9442.0,33.5
847,8920676,Новосибирская область,"Товарищество собственников жилья ""Малахит""","ТСЖ ""Малахит""",Алексей Михайлович Гнатенко,5403174866,1055403003105.0,"г. Новосибирск, ул. Петухова, д. 90/1, п. 1","г. Новосибирск, ул. Петухова, д. 90/1, п. 1",344-60-52,malahit@ngs.ru,http://731.degkh.ru/tszh_malakhit,2.0,8468.9,32.5
848,8916515,Новосибирская область,"Товарищество собственников жилья ""Маркса-39""","ТСЖ ""Маркса-39""",Екатерина Александровна Сочкова,5404505158,1145476024088.0,"г. Новосибирск, пр-кт. Карла Маркса, д. 39","г. Новосибирск, пр-кт. Карла Маркса, д. 39",292-47-55,jg_0471@list.ru,731.degkh.ru/tszh_marksa_39/,1.0,4877.9,55.0
849,8930552,Новосибирская область,"Товарищество собственников жилья ""Маркса, 70""","ТСЖ ""Маркса,70""",Людмила Александровна Сидоренко,5445262345,1105445000407.0,"г. Бердск, ул. К.Маркса, д. 70","г. Бердск, ул. К.Маркса, д. 70",89137062741,tsgmarksa70@mail.ru,нет,1.0,2824.2,26.0
850,8485278,Новосибирская область,"Товарищество собственников жилья ""Марс""","ТСЖ ""Марс""",Ирина Германовна Золотарева,5407062828,1095407006640.0,"г. Новосибирск, ул. Челюскинцев, д. 14","г. Новосибирск, ул. Челюскинцев, д. 14",8(913)756-77-31,shynina@yandex.ru,,1.0,11947.5,28.5
851,8929358,Новосибирская область,"ТСЖ ""МАРС""","ТСЖ ""МАРС""",Сергей Владимирович Косачев,5403181976,1065403011046.0,"г. Новосибирск, ул. Палласа, д. 12","г. Новосибирск, ул. Палласа, д. 12",,o.kosacheva@ngs.ru,http://тсж.жкхнсо.рф/тсж-марс/,1.0,0.0,25.0
852,8870475,Новосибирская область,"Товарищество Собственников Жилья ""Машиностроитель-4""","ТСЖ ""Машиностроитель-4""",Ольга Леонидовна Бабанина,5401323939,1095401003466.0,"г. Новосибирск, ул. 25 лет Октября, д. 5","г. Новосибирск, ул. 25 лет Октября, д. 5",89139117796,lelya.spring@mail.ru,https://www.reformagkh.ru/mymanager/profile/8870475/,1.0,3517.1,0.0
853,8875419,Новосибирская область,Товарищество Собственников Жилья Машиностроитель-5,"ТСЖ ""Машиностроитель-5""",Валентина Михайловна Моисеева,5401320141,1085401762148.0,"г. Новосибирск, ул. Авиастроителей, д. 2/4","г. Новосибирск, ул. Авиастроителей, д. 2/4, п. 15",+79231313841,mashinostroitel5@yandex.ru,,1.0,3292.7,30.5
854,8913246,Новосибирская область,"Товарищество собственников жилья ""Машиностроитель-6""","ТСЖ ""Машиностроитель-6""",Олеся Александровна Егорычева,5401270726,1065401094692.0,"г. Новосибирск, ул. Трикотажная, д. 31","г. Новосибирск, ул. Трикотажная, д. 31",+7(903)936-45-45,olesya-lisihca@mail.ru,машиностроитель6.рф,1.0,4219.8,30.0
855,8614620,Новосибирская область,"Товарищество собственников жилья ""МАЯК""","ТСЖ ""МАЯК""",Александр Иванович Ельцов,5407231106,1025403225319.0,"г. Новосибирск, ул. Железнодорожная, д. 6","г. Новосибирск, ул. Железнодорожная, д. 6",89139175992,domg6@mail.ru,0,1.0,7253.3,32.5
856,7580870,Новосибирская область,"Товарищество собственников жилья ""МАЯК""","ТСЖ ""МАЯК""",Юлия Александровна Селиверстова,5404428658,1115476002685.0,"г. Новосибирск, ул. Волховская, д. 33","г. Новосибирск, ул. Волховская, д. 33",8(383)2865285,tsj-m@mail.ru,http://731.degkh.ru/tszh_mayak_na_volkhovskoy_33/,1.0,19837.4,0.0
857,8915775,Новосибирская область,"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""МАЯК""","ТСЖ ""МАЯК""",Александр Михайлович Малышкин,5404507067,1145476034802.0,"г. Новосибирск, ул. Портовая 2-я, д. 1","г. Новосибирск, ул. Портовая 2-я, д. 1",89139475997,,,1.0,2407.5,28.0
858,8663513,Новосибирская область,Товарищество собственников жилья Металлист-3,ТСЖ Металлист-3,Председатель Председатель Председатель,5404359203,1085404011857.0,"г. Новосибирск, ул. Немировича-Данченко, д. 30\1","г. Новосибирск, ул. Немировича-Данченко, д. 30\1",+7 (913) 986-99-90,nemirovicha-danchenko3011@rambler.ru,731.degkh.ru/tszh_metallist_3/,1.0,3591.6,34.0
